final_text,rating,label,aspect
"['rasa', 'hambar', 'seperti', 'kurang', 'bumbu']",3,negatif,rasa
"['kurang', 'pedas', 'saja']",5,positif,porsi
"['sus', 'enak', 'bentuk', 'lucu', 'yammy', 'pokok']",5,positif,rasa
"['ibu', 'asa', 'bumbu']",5,positif,rasa
"['nasi', 'kurang', 'matang', 'keras']",1,negatif,porsi
"['enak', 'sekali', 'kalau', 'mampir', 'ke', 'jogja', 'pasti', 'pesan', 'lagi']",5,positif,rasa
"['mantap', 'tingkat', 'lagi', 'kualitas']",5,positif,rasa
"['agak', 'asin', 'tapi', 'enak']",5,positif,rasa
"['sekarang', 'makin', 'kesini', 'sambel', 'nya', 'makan', 'tidak', 'pedas', 'tiap', 'tau', 'selalu', 'tidak', 'pedas', 'tapi', 'kalau', 'makan', 'ditmpat', 'pedas', 'porsi', 'buat', 'tau', 'nya', 'banget', 'dikit', 'puuol']",2,negatif,porsi
"['enak', 'mantap', 'tidak', 'pernah', 'kecewa']",5,positif,rasa
"['terimakasih', 'kakak', 'enak', 'ayam', 'suskes', 'selalu', 'jadi', 'langgan', 'anak', 'aku', 'ketika', 'lapar', 'pondok']",5,positif,porsi
"['aku', 'order', 'paket', 'ayam', 'tahu', 'tempe', 'geprek', 'baik', 'ayam', 'dan', 'nasi', 'dingin', 'rasa', 'kurang', 'dan', 'ayam', 'alot', 'moga', 'lanjut', 'waktu', 'lebih', 'baik']",3,negatif,porsi
"['sego', 'goreng', 'nya', 'kurang', 'mantap', 'tapi', 'ayam', 'geprek', 'nya', 'mantap', 'b']",3,negatif,rasa
"['enak', 'banget', 'rekomen', 'deh']",5,positif,rasa
"['porsi', 'limpah']",5,positif,porsi
"['kasih', 'ayam', 'kecil', 'jadi', 'mikir', 'lagi', 'buat', 'pesan']",1,negatif,porsi
"['enak', 'sekali', 'sumpah', 'sudah']",5,positif,rasa
"['kuah', 'bungkus', 'mantap', 'sih']",5,positif,rasa
"['ayam', 'nya', 'banyak', 'sekali', 'terima', 'kasih', 'ya']",5,positif,porsi
"['sering', 'saja', 'promonya', 'banyak', 'lagi', 'topingnya']",5,positif,porsi
"['terlalu', 'asin', 'sampai', 'bosan', 'di', 'makan', 'banyak', 'gumpal', 'garam']",3,negatif,rasa
"['enak', 'sekali', 'ayam', 'geprek', 'nya']",5,positif,rasa
"['porsi', 'kalau', 'bisa', 'agak', 'banyak', 'sih', 'tapi', 'overall', 'baru', 'pertama', 'coba', 'enak', 'sekali', 'sih', 'rasa', 'pas', 'sekali']",5,positif,porsi
"['safety', 'kemas', 'kurang']",3,negatif,porsi
"['porsi', 'ubah']",4,positif,porsi
"['rasa', 'bukan', 'seperti', 'nasi', 'goreng']",3,negatif,rasa
"['sambely', 'kurang', 'pedas']",5,positif,rasa
"['ayam', 'paha', 'atas', 'tapi', 'golong', 'agak', 'keras', 'untuk', 'rasa', 'enak', 'aplagi', 'varian', 'sambelnya', 'ca', 'kangkung', 'juga', 'enak']",5,positif,rasa
"['sate', 'kecil']",3,negatif,porsi
"['pecel', 'kurang', 'kentel', 'atau', 'mungkin', 'ekspektasi', 'terlalu', 'lebih', 'dengan', 'yang', 'biasa', 'di', 'makan', 'saat', 'ptt', 'dulu']",3,negatif,porsi
"['enak', 'dan', 'porsi', 'banyak']",5,positif,porsi
"['enak', 'sekali', 'deh', 'dari', 'gasuka', 'nasi', 'padang', 'semenjak', 'kenal', 'upik', 'jadi', 'suka', 'nasi', 'padang']",5,positif,rasa
"['rasa', 'enak', 'sekali', 'pedesnya', 'pas']",5,positif,rasa
"['selalu', 'enak', 'dan', 'tidak', 'kecewa']",5,positif,rasa
"['uuuiiii', 'mantap', 'sekali', 'nikmat', 'garlic', 'chese']",5,positif,rasa
"['enaaak', 'sekali', 'tidak', 'eneg', 'porsi', 'banyak', 'kriuk', 'topingnya', 'tidak', 'pelit', 'benar', 'sampai', 'bawah', 'topingnya']",5,positif,porsi
"['kali', 'hitam', 'nya', 'kurang', 'entah', 'ff', 'potato', 'wedges', 'pie', 'pasti', 'ada', 'yang', 'kurang']",3,negatif,porsi
"['mantap', 'kasih', 'bonus', 'kuah', 'juga']",5,positif,rasa
"['ini', 'cabe', 'berapa', 'sih', 'padahal', 'saya', 'sen', 'cabe', 'tapi', 'pedas', 'sekali', 'tidak', 'seperti', 'biasa']",4,positif,rasa
"['pedasss', 'mantap']",4,positif,rasa
"['rasa', 'nya', 'mantap', 'segar', 'paling']",5,positif,rasa
"['mantap', 'enaakkk']",5,positif,rasa
"['a', 'ini', 'enak', 'bangetttzzzz', 'saya', 'bisa', 'saja', 'bikin', 'puisi', 'buat', 'nasi', 'padang', 'buat', 'kamu', 'hanya', 'malas', 'jadi', 'ku', 'rate', 'fullll', 'brutall', 'saja', 'lope', 'kamu']",5,positif,rasa
"['posisi', 'sudah', 'aman', 'hanya', 'tambah', 'porsi', 'sama', 'potong', 'uda', 'kalau', 'bjsa', 'ekor', 'buang', 'harga', 'lebih', 'mahal', 'padahal', 'resto', 'belah', 'sama', 'persis', 'seperti', 'masih', 'goreng', 'ini', 'hanya', 'lebih', 'murah', 'harus', 'ada', 'harga', 'ada', 'kualitas']",3,negatif,porsi
"['bihun', 'goreng', 'sudah', 'pas', 'rasa', 'hanya', 'terlalu', 'banyak', 'kol', 'batang', 'sawi']",4,positif,porsi
"['lvl', 'sudah', 'pedas', 'sekali', 'buset', 'sudah', 'tapi', 'keren']",5,positif,rasa
"['mantull', 'mantap', 'betul']",5,positif,rasa
"['mie', 'nya', 'lembek', 'lendir', 'agak', 'basi']",2,negatif,kebersihan
"['sedap', 'dan', 'enak', 'kata', 'anak', 'dan', 'orang', 'tua', 'saya', 'terima', 'kasih', 'ya']",5,positif,rasa
"['porsi', 'sama', 'saya', 'kur', 'hehe']",4,positif,porsi
"['maaf', 'sambal', 'matahnya', 'agak', 'basi']",4,positif,kebersihan
"['es', 'kurang', 'manis', 'enak', 'kok']",5,positif,porsi
"['makin', 'mantap', 'saja', 'ini', 'resto', 'tapi', 'kalau', 'req', 'tolong', 'dong', 'req', 'nya', 'di', 'penuhin', 'misal', 'nya', 'minta', 'nasi', 'banyak', 'harus', 'di', 'penuhin']",5,positif,rasa
"['tidak', 'kasih', 'sendok', 'telur', 'rebus', 'masih', 'banyak', 'cangkang', 'ketupat', 'utuh', 'tidak', 'potong', 'tidak', 'ada', 'sayur', 'tomat', 'selada', 'seperti', 'pada', 'gambar']",3,negatif,porsi
"['mantap', 'kali', 'enak', 'sekali', 'apalagi', 'pas', 'sakit', 'begini', 'kenyaang', 'tetap', 'akan', 'jadi', 'langgan']",5,positif,rasa
"['asin', 'sekali', 'steaknya']",2,negatif,rasa
"['rasa', 'ibu', 'nyozzz']",5,positif,rasa
"['enak', 'rasa', 'nya', 'mantul', 'cuma', 'kurang', 'asin', 'dikit']",3,negatif,rasa
"['sambelnya', 'pedas', 'tapi', 'seperti', 'kurang', 'apa', 'gitu']",4,positif,rasa
"['isonya', 'enakk', 'empuk', 'asa', 'bumbu', 'tapi', 'masih', 'rafia', 'wkwk', 'untuk', 'daun', 'pepaynya', 'masih', 'aja', 'pahit', 'dikit', 'sama', 'kalau', 'bisa', 'sayur', 'nangka', 'mungkin', 'aja', 'dibanyakin', 'dikittt', 'biar', 'tidak', 'asa', 'dikit', 'lauk']",5,positif,rasa
"['menu', 'misleading', 'beli', 'double', 'seblak', 'dumpling', 'hanya', 'dapat', 'walaupun', 'enak', 'aku', 'kurang', 'bintang', 'karena', 'aku', 'rasa', 'tipu']",3,negatif,rasa
"['overall', 'bagus', 'enak', 'rasa', 'mohon', 'mnaap', 'ada', 'lalat', 'di', 'pesan', 'aku', 'alhamdulilah', 'enggak', 'sampai', 'ketelen', 'besok', 'besok', 'cek', 'lagi', 'ya', 'kakak', 'biar', 'enggak', 'ada', 'seperti', 'aku', 'lagi']",4,positif,rasa
"['sedikit', 'kurang', 'asin', 'tapi', 'tidak', 'papa', 'daripada', 'asin']",4,positif,rasa
"['pesan', 'ayam', 'kampung', 'ayam', 'bumbu', 'rujak', 'paha', 'arti', 'tanpa', 'nasi', 'beri', 'nasi', 'timbel', 'ayam', 'bumbu', 'rujak', 'bukan', 'ayam', 'kampung']",1,negatif,rasa
"['enaaak', 'sekali', 'daging', 'sama', 'nasi', 'imbang', 'banyak', 'dan', 'besar', 'besar', 'dengan', 'harga', 'yang', 'worth', 'itu', 'higienies', 'pula', 'sayang', 'oliveee']",5,positif,porsi
"['kurang', 'pedas']",5,positif,porsi
"['pertama', 'kali', 'coba', 'dan', 'enak', 'semua']",5,positif,rasa
"['murah', 'enak', 'pilih', 'sop', 'banyak']",5,positif,porsi
"['woo', 'saya', 'suka', 'sekali', 'rasa', 'enak', 'sekali', 'terus', 'datang', 'juga', 'cepat', 'saya', 'jadi', 'senang', 'hilang', 'deh', 'lapar', 'makaciii', 'gojekkkk']",5,positif,porsi
"['katsunya', 'potong', 'saja', 'supaya', 'mudah', 'makan', 'dan', 'jangan', 'pakai', 'kemas', 'plastik', 'tadi', 'mleyot', 'aku', 'jadi', 'susah', 'makan', 'hehe', 'lebih', 'baik', 'harga', 'naik', 'sedikit', 'tapi', 'kemas', 'tahan', 'panas', 'kalau', 'rasa', 'masih', 'sama', 'tidak', 'ada', 'yang', 'ubah']",5,positif,porsi
"['porsi', 'kuranggg']",4,positif,porsi
"['lauk', 'yang', 'bakar', 'terlalu', 'asin']",4,positif,rasa
"['lumayan', 'enak', 'porsi', 'banyak', 'terima', 'kasih']",4,positif,porsi
"['tok', 'nya', 'benar', 'sudah', 'enak', 'tapi', 'saus', 'kurang', 'enak', 'terlalu', 'encer', 'dan', 'bumbu', 'gochujangnya', 'kurang', 'asa', 'untuk', 'odengnya', 'seperti', 'yang', 'benar', 'tidak', 'goreng', 'ya', 'karena', 'ini', 'kalau', 'goreng', 'jadi', 'asa', 'seperti', 'roti', 'goreng', 'padahal', 'odeng', 'yang', 'di', 'topokkinya', 'enak', 'bisa', 'sih', 'benar', 'saosnya', 'biar', 'lebih', 'kental', 'dan', 'asa', 'semangat']",3,negatif,rasa
"['porsi', 'dan', 'rasa', 'mantap']",5,positif,rasa
"['kurg', 'banyak', 'nasi', 'pelit', 'sekali']",2,negatif,porsi
"['aku', 'pesan', 'nasi', 'pecel', 'yang', 'datang', 'nasi', 'jotos', 'padahal', 'di', 'nota', 'tulis', 'nasi', 'pecel', 'ada', 'bumbu', 'pecel', 'dan', 'peyek', 'juga']",1,negatif,rasa
"['asin', 'somaynya']",4,positif,rasa
"['enak', 'sekali', 'bubur']",5,positif,rasa
"['kadang', 'saucenya', 'kurang', 'kadang', 'banyak']",4,positif,porsi
"['mantap', 'jos', 'gandos', 'kotos', 'kotos']",4,positif,rasa
"['mantap', 'pedesnyaa']",5,positif,rasa
"['pesan', 'tidak', 'sesuai', 'aku', 'pesan', 'beef', 'yakin', 'yang', 'datang', 'tidak', 'tahu', 'ayam', 'dan', 'tidak', 'tahu', 'itu', 'masak', 'apa', 'rasa', 'gaenak', 'sangat', 'kecewa', 'sekali', 'baru', 'kali', 'ini', 'dapat', 'seperti', 'begitu', 'padahal', 'aku', 'lumayan', 'sering', 'pesan', 'dan', 'aku', 'tidak', 'dapat', 'struk', 'makananya']",1,negatif,rasa
"['mantap', 'kurang', 'alat', 'makan', 'enggak', 'ada']",5,positif,rasa
"['rasa', 'kuah', 'kurang', 'nendang', 'kurang', 'mantap']",3,negatif,porsi
"['sedikit', 'terlalu', 'asin', 'ayam', 'hehe']",4,positif,porsi
"['rasa', 'beda', 'dari', 'gaco', 'yang', 'aku', 'sering', 'makan', 'dine', 'di', 'biasa', 'bumbu', 'kurang']",4,positif,porsi
"['enak', 'porsi', 'ayam', 'besar']",4,positif,rasa
"['pesan', 'roti', 'oleh', 'asa', 'pesan', 'roti', 'sultan', 'euyyyy', 'selain', 'mantap', 'rasa', 'bau', 'juga', 'sangat', 'goda', 'apalagi', 'saat', 'saji', 'hangat', 'hangat', 'beuhhh', 'minta', 'tolong', 'dalam', 'penyajianya', 'selalu', 'hangay', 'iya', 'kakak', 'seperti', 'iklanya', 'yang', 'kata', 'fress', 'from', 'buah', 'oven', 'ada', 'nikmat', 'sendiri', 'heee', 'rekomended', 'pokok', 'sudah', 'likke', 'likkeee', 'likeeeeeeeeee']",5,positif,rasa
"['rasa', 'enak', 'tapi', 'kok', 'dingin', 'sih']",4,positif,rasa
"['kuah', 'kurang', 'dan', 'rasa', 'kurang', 'nendang']",5,positif,rasa
"['kurang', 'worth', 'sih', 'tepung', 'keras', 'sekali']",2,negatif,porsi
"['mantap', 'enaaak']",5,positif,rasa
"['loveee', 'enak', 'sekali']",5,positif,rasa
"['enakkkkkkmk', 'mantap']",5,positif,rasa
"['istimewa', 'porsi', 'gajah', 'murah', 'riah', 'rasa', 'oke']",5,positif,porsi
"['enak', 'sekali', 'recommend']",5,positif,rasa
"['kuah', 'soto', 'nya', 'kurang', 'asa', 'tidak', 'seperti', 'biasa', 'dan', 'dgg', 'sapi', 'juga', 'terlalu', 'tipis', 'tidak', 'ada', 'rasa', 'kaldu']",3,negatif,rasa
"['nasi', 'belum', 'mateng', 'es', 'cappucinonya', 'pahit', 'seperti', 'kelamaam', 'yang', 'simpan']",3,negatif,rasa
"['enak', 'ini', 'makan', 'buat', 'suami', 'saya', 'yang', 'lagi', 'sakit', 'moga', 'bisa', 'makan', 'banyak', 'dan', 'lekas', 'sehat']",5,positif,porsi
"['enak', 'seperti', 'biasa', 'tapi', 'jangan', 'juga', 'oily', 'plissss']",5,positif,rasa
"['baru', 'pertama', 'kali', 'makan', 'nasi', 'goreng', 'ayam', 'geprek', 'rasa', 'oke', 'dan', 'porsi', 'nasi', 'goreng', 'juga', 'banyak', 'sekali']",5,positif,porsi
"['langgan', 'sekali', 'sama', 'olive', 'fried', 'chicken', 'rasa', 'tidak', 'ragu', 'lagi', 'apalagi', 'harga', 'jangkau', 'anak', 'balita', 'aku', 'paling', 'suka', 'makan', 'lauk', 'ayam', 'olive', 'sudah', 'tidak', 'pusing', 'lagi', 'mamak', 'asih', 'makan', 'pasti', 'habiess', 'ajar', 'makan', 'ayam', 'goreng', 'juga', 'sama', 'olive', 'ini', 'karena', 'dulu', 'belum', 'terlalu', 'bisa', 'ngunyah', 'daging', 'yang', 'keras', 'tapi', 'ayam', 'olive', 'ini', 'beda', 'karena', 'daging', 'empuuk', 'cocok', 'nggo', 'ndulang', 'anak', 'ibu', 'untung', 'tinggal', 'di', 'jogja', 'ada', 'ayam', 'goreng', 'enak', 'murah', 'wort', 'itu', 'sama', 'harga', 'orang', 'luar', 'kota', 'yang', 'sudah', 'pernah', 'makan', 'ayam', 'olive', 'saja', 'banyak', 'yang', 'pada', 'kangen']",5,positif,porsi
"['tumben', 'gratis', 'soft', 'drinknya', 'lupa', 'daging', 'ayam', 'sedikit', 'terlalu', 'kering', 'jadi', 'agak', 'alot']",3,negatif,porsi
"['mantap', 'sate', 'ayam', 'besar', 'besar', 'nasi', 'juga', 'banyak', 'kenyang', 'mantap']",5,positif,rasa
"['porsi', 'sama', 'rasa', 'kurang', 'nendang']",3,negatif,rasa
"['daging', 'dikit', 'tapi', 'tidak', 'alot', 'sekali', 'sate', 'ati', 'enak']",4,positif,rasa
"['enakk', 'sekali', 'pedas', 'sekali', 'tapi', 'enakk', 'nagih', 'deh']",5,positif,rasa
"['porsi', 'nasi', 'makin', 'dikit']",1,negatif,porsi
"['porsi', 'banyak', 'rasa', 'enak', 'lanjut', 'ulang', 'order']",5,positif,porsi
"['mantap', 'gepreknya']",5,positif,rasa
"['mixue', 'nya', 'enak', 'oreo', 'nya', 'banyak', 'kasir', 'nya', 'mantap']",5,positif,rasa
"['enak', 'sih', 'hanya', 'jujur', 'porsi', 'dikit', 'sekali', 'tidak', 'seperti', 'di', 'foto', 'tidak', 'apa', 'harga', 'di', 'naik', 'tapi', 'sesuai', 'foto', 'ya', 'kak', 'nasi', 'juga', 'agak', 'terlalu', 'sedikit', 'sih', 'hehe', 'sukses', 'terus']",5,positif,rasa
"['asin', 'dan', 'kurang', 'pedas']",2,negatif,porsi
"['dulu', 'awal', 'beli', 'itu', 'rasa', 'enak', 'sekali', 'sekarang', 'beda', 'rasa', 'sekali', 'bumbu', 'kuah', 'hambar', 'tidak', 'segar', 'seperti', 'dulu', 'terus', 'tetelan', 'juga', 'cuma', 'iiris', 'tipis', 'sekali', 'padahal', 'dulu', 'tetelan', 'banyak', 'sekali', 'kuah', 'juga', 'nendang', 'sekali', 'bumbu']",3,negatif,rasa
"['bumbu', 'masih', 'kurang', 'nendang']",5,positif,rasa
"['kentang', 'terlalu', 'sedikit']",4,positif,porsi
"['es', 'teh', 'gadikasih', 'padahal', 'di', 'menu', 'paket', 'cakup', 'es', 'teh', 'porsi', 'juga', 'dikit']",1,negatif,porsi
"['enak', 'kok', 'kakak', 'tapi', 'ada', 'rasa', 'yang', 'kurang', 'dikit']",4,positif,porsi
"['rasa', 'asin', 'tidak', 'rata', 'teh', 'tidak', 'manis']",1,negatif,rasa
"['yamie', 'asin', 'vg', 'kenyang', 'kurang', 'asin']",4,positif,porsi
"['maaf', 'ya', 'bapak', 'uang', 'kurang']",5,positif,porsi
"['banyak', 'sekali', 'tisu', 'masuk', 'dalem', 'cup', 'tolong', 'jangan', 'ceroboh', 'ya', 'lain', 'kali', 'lebih', 'diperhatiin', 'bersih', 'kopi']",5,positif,porsi
"['suka', 'sekali', 'sama', 'rasa', 'yang', 'tidak', 'pernah', 'ubah', 'dari', 'zaman', 'dahulu', 'kala', 'ueeeenaaakk', 'puuooll']",5,positif,rasa
"['tolong', 'ini', 'enak', 'tapi', 'ada', 'putung', 'rokok', 'bagaimana', 'ya', 'ku', 'kirim', 'gambar', 'kalau', 'bisa']",3,negatif,rasa
"['pesan', 'dengan', 'level', 'yang', 'sama', 'tapi', 'beda', 'sekali', 'rasa', 'yang', 'satu', 'pedas', 'sekali', 'yang', 'satu', 'pedas', 'biasa', 'lain', 'kali', 'tolong', 'cek', 'dulu', 'belum', 'kemas', 'terima', 'kasih']",1,negatif,rasa
"['enak', 'sekali', 'tidak', 'kaleng']",5,positif,rasa
"['nasi', 'kurang', 'mateng']",2,negatif,porsi
"['minta', 'banyak', 'bumbu', 'benar', 'dibanyakin']",5,positif,rasa
"['sambelnya', 'tidak', 'pedas']",5,positif,rasa
"['minum', 'kurang', 'penuh']",5,positif,porsi
"['enak', 'murah', 'harga', 'sahabat']",5,positif,rasa
"['porsi', 'nasi', 'nya', 'kurang', 'di', 'nasgor', 'ada', 'banyak', 'grenjeng', 'kawat', 'gosok', 'panci', 'lain', 'kali', 'bersih', 'di', 'jaga', 'ya']",1,negatif,kebersihan
"['benar', 'enak', 'tapi', 'nasi', 'padang', 'kok', 'rasa', 'manis', 'porsi', 'sayur', 'banyak']",3,negatif,rasa
"['enak', 'enak', 'enak', 'choi']",5,positif,rasa
"['enak', 'sekali', 'besuk', 'pasti', 'order', 'di', 'sini', 'kalau', 'ingin', 'makan', 'mie']",5,positif,rasa
"['kentang', 'asin', 'sekali']",4,positif,rasa
"['enak', 'rasa', 'sayang', 'lele', 'kok', 'kecil', 'ya']",5,positif,rasa
"['tidak', 'manis', 'seperti', 'lupa', 'kasih', 'gula']",1,negatif,rasa
"['ayam', 'suwir', 'sudah', 'bau']",1,negatif,kebersihan
"['enak', 'sekali', 'dan', 'sesuai', 'ekspektasi']",5,positif,rasa
"['ada', 'binatang', 'seperti', 'kutu', 'dalam', 'makan', 'hari', 'ini', 'biasa', 'sih', 'enak', 'cuma', 'ya', 'itu']",2,negatif,rasa
"['enak', 'sih', 'hanya', 'sayang', 'sambal', 'kok', 'bisa', 'habis', 'sih']",5,positif,rasa
"['kunci', 'sukses', 'suatu', 'hubung', 'adalah', 'jangan', 'lupa', 'selalu', 'bersih', 'history', 'chat']",5,positif,kebersihan
"['rasa', 'mascarpone', 'cheese', 'nya', 'tidak', 'asa', 'sama', 'sekali', 'padu', 'rasa', 'coffee', 'dan', 'cream', 'cheesenya', 'kurang']",1,negatif,rasa
"['mantap', 'dapat', 'harga', 'promo', 'buat', 'salad', 'ml', 'tambah', 'tambah', 'almond', 'dan', 'ongkir', 'total', 'bayar', 'hanya', 'saja', 'dongs', 'sering', 'promo', 'ya']",5,positif,rasa
"['ayam', 'pop', 'nya', 'enak', 'sambel', 'pedess', 'porsi', 'banyak', 'sekali', 'mantap', 'pokok', 'rekomended']",5,positif,porsi
"['pedas', 'sekali', 'sih', 'mantap']",5,positif,rasa
"['hari', 'ini', 'rasa', 'lotek', 'yang', 'aku', 'pesan', 'acak', 'asin', 'ada', 'rasa', 'pahit', 'kacang', 'pokok', 'tidak', 'seperti', 'biasa']",1,negatif,rasa
"['kurang', 'banyak', 'sedikit']",5,positif,porsi
"['ada', 'yang', 'sudah', 'basi', 'agak', 'kecut', 'campur', 'semua', 'jadi', 'enggak', 'bisa', 'di', 'makan']",3,negatif,kebersihan
"['rasa', 'enak', 'mantap', 'bumbu', 'asa', 'dan', 'porsi', 'besar', 'ala', 'padang']",5,positif,rasa
"['fillet', 'ikan', 'banyak', 'tepung', 'hehe']",4,positif,porsi
"['enak', 'sekali', 'apalagi', 'lumpia', 'nagih']",5,positif,rasa
"['terlalu', 'asin', 'toping', 'lain', 'perlu', 'banyak', 'lagi']",3,negatif,porsi
"['enak', 'beutsssssss']",5,positif,rasa
"['terima', 'kasih', 'sudah', 'buat', 'salad', 'roll', 'yang', 'enak', 'suka']",5,positif,rasa
"['terlalu', 'manis', 'overall', 'lain', 'sih', 'enak', 'zaman', 'sekarang', 'harus', 'bikin', 'makan', 'yang', 'lebih', 'sehat', 'anak', 'pun', 'sekarang', 'sudah', 'banyak', 'yang', 'kena', 'diabetes']",4,positif,porsi
"['nasi', 'keras', 'dan', 'kurang', 'segar']",1,negatif,porsi
"['porsi', 'banyak', 'dan', 'enak', 'serta', 'bersih']",5,positif,kebersihan
"['rasa', 'sudah', 'rnak', 'dan', 'mantap', 'sedikit', 'masuk', 'kalau', 'bisa', 'gula', 'aren', 'dkurangin', 'sedikit', 'karena', 'kalau', 'buat', 'saya', 'sih', 'manis']",5,positif,rasa
"['mantap', 'alhamdulilah', 'terima', 'kasih', 'banyak', 'ya']",5,positif,rasa
"['saya', 'pesan', 'yang', 'sandwich', 'ukur', 'besar', 'kenapa', 'malah', 'datengnya', 'yang', 'kecil', 'ya']",2,negatif,porsi
"['rasanua', 'enak', 'ke', 'sayang', 'makin', 'kesini', 'porsi', 'lauk', 'makin', 'sedikit', 'apakg', 'yang', 'lauk', 'komplitnya', 'makin', 'sedikit', 'saja', 'padahal', 'sudah', 'tidak', 'pakai', 'sate']",4,positif,rasa
"['naskun', 'enak', 'tapi', 'nasi', 'kurang', 'pulen']",5,positif,rasa
"['tumben', 'tidak', 'seperti', 'biasa', 'rasa', 'dimintain', 'daun', 'bawang', 'kecap', 'asin', 'tidak', 'kasih', 'juga']",3,negatif,rasa
"['terimakasih', 'enak', 'hanya', 'order', 'kali', 'ini', 'kurang', 'asin', 'sedikit', 'dan', 'terima', 'kasih', 'sudah', 'buat', 'pesan', 'aku', 'padahal', 'sudah', 'mau', 'tutup', 'bagus', 'kerja', 'buat', 'kalian', 'semua']",5,positif,rasa
"['ayam', 'panggang', 'enal', 'tapi', 'kurang', 'sambel', 'nasi', 'kuning', 'juga', 'enak', 'tapi', 'kurang', 'lengkap', 'dengan', 'bihun', 'kering', 'tempe', 'dsb']",4,positif,rasa
"['enak', 'steaknya', 'tapi', 'mohon', 'kurang', 'lagi', 'dong', 'harga', 'sini', 'banyak', 'anak', 'kosan', 'heheh']",5,positif,porsi
"['enak', 'tapi', 'lauk', 'dikit', 'seperti', 'kurang', 'saja', 'gitu']",5,positif,porsi
"['oke', 'sih', 'tapi', 'kurang', 'imbang', 'rasa', 'boba', 'sama', 'minum', 'bobanya', 'manis', 'sedang', 'minum', 'jatuh', 'hambar', 'kalau', 'mau', 'enak', 'saran', 'aku', 'harus', 'tara', 'antara', 'manis', 'dua']",3,negatif,porsi
"['bumbu', 'kurang', 'asa']",3,negatif,porsi
"['isi', 'banyak', 'samba', 'enak', 'jgaa']",5,positif,porsi
"['enak', 'sekali']",5,positif,rasa
"['makan', 'sih', 'enak', 'tapi', 'layan', 'tidak', 'sekali', 'kalau', 'mungkin', 'order', 'numpuk', 'dan', 'antri', 'panjang', 'sekali', 'mending', 'di', 'close', 'dulu', 'tidak', 'semua', 'yang', 'order', 'itu', 'duduk', 'jogja', 'bisa', 'jadi', 'seperti', 'saya', 'dari', 'luar', 'kota', 'dan', 'harus', 'kejar', 'waktu', 'untuk', 'berangkat', 'kereta', 'estimasi', 'aplikasi', 'hanya', 'menit', 'nyata', 'kita', 'order', 'untuk', 'antri', 'makan', 'saja', 'jam', 'info', 'dari', 'driver', 'karena', 'pesan', 'box', 'lagi', 'banyak', 'edyan', 'benar']",1,negatif,rasa
"['udang', 'keju', 'rambutan', 'nya', 'enak', 'seperti', 'biasa']",5,positif,rasa
"['enak', 'bersih', 'dan', 'higienis', 'saran', 'tambah', 'porsi', 'biar', 'tambah', 'kenyang', 'untuk', 'level', 'pedas', 'masih', 'kurang', 'lidah', 'aku', 'masih', 'asa', 'manis', 'sekali', 'tidak', 'ada', 'pedas', 'pedas', 'untuk', 'harga', 'cukup', 'mahal', 'mohon', 'rang', 'dan', 'beri', 'diskon', 'yang', 'banyak', 'biar', 'makin', 'banyak', 'nikmat']",5,positif,rasa
"['porsi', 'sudah', 'bikin', 'kenyang', 'sekali', 'hanya', 'saos', 'sama', 'sambelnya', 'kurang']",5,positif,porsi
"['enak', 'kok', 'mantap']",4,positif,rasa
"['pesan', 'tambah', 'terong', 'goreng', 'tapi', 'pas', 'dtng', 'tidak', 'ada', 'tambah', 'porsi', 'nasi', 'juga', 'tapi', 'tetap', 'porsi', 'seperti', 'biasa', 'mungkin', 'karena', 'sudah', 'tengah', 'malam', 'jadi', 'yang', 'jaga', 'ngantuk', 'moga', 'lebih', 'baik', 'lagi', 'depan', 'omong', 'makan', 'enak']",4,positif,rasa
"['ini', 'adalah', 'jawab', 'kalau', 'lagi', 'sakit', 'gigi', 'mana', 'enak', 'sekali', 'lagi', 'bubur']",5,positif,rasa
"['matcha', 'nya', 'kental', 'sekali', 'paitt', 'sekali', 'tapi', 'enak', 'kalau', 'suka', 'matcha', 'tapi', 'memang', 'kurang', 'manis', 'susu', 'sih', 'buat', 'hazelnutnya', 'encer', 'tidak', 'nyoklat', 'sekali', 'bobanya', 'keras']",3,negatif,rasa
"['rasa', 'enak', 'hanya', 'sambelnya', 'saja', 'kurang', 'banyak']",5,positif,porsi
"['masih', 'selalu', 'seperti', 'dulu', 'dong', 'rasa', 'mah', 'tetap', 'endulita', 'cuma', 'kok', 'mayo', 'nya', 'asem', 'sekali', 'ya']",5,positif,rasa
"['ira', 'akan', 'dapat', 'lebih', 'dari', 'nyata', 'hanya', 'potong', 'saja', 'daging', 'rasa', 'enak', 'dapat', 'sayur', 'juga', 'sih', 'hanya', 'daging', 'kurangg']",4,positif,rasa
"['mungkin', 'ini', 'soal', 'selera', 'kalau', 'aku', 'tidak', 'terlalu', 'suka', 'asi', 'michin', 'atau', 'jenis', 'jadi', 'agak', 'kurang']",3,negatif,porsi
"['makan', 'nya', 'enak', 'harga', 'murah', 'sering', 'pesan', 'di', 'sini', 'semangat', 'para', 'chef', 'staf', 'restoran', 'dsb']",5,positif,rasa
"['terima', 'kasih', 'banyak', 'ya', 'bapak', 'sehat', 'terus', 'tinggal', 'safe', 'tinggal', 'sehat']",5,positif,porsi
